state,n_positive,feature_type,model,auroc_mean,auroc_std,f1_mean,f1_std,precision_mean,precision_std,recall_mean,recall_std,auroc_group_2,auroc_group_3,auroc_group_4,auroc_group_5,auroc_group_6,auroc_group_7,auroc_group_8,auroc_group_9,auroc_group_10
Confused,57,transcript,LogisticRegression,0.45521698984302866,0.06679985116273661,0.48175666818527557,0.0466694717089878,0.4769079765853673,0.0476884074873232,0.48771929824561405,0.050115287217844556,0.3916666666666667,0.5987878787878789,0.3337037037037037,0.37111111111111106,0.5745380545380545,0.4705844155844156,0.4375,0.3546666666666667,0.2511111111111111
Confused,57,transcript,RandomForest,0.47571560480147734,0.037319146573240806,0.4347135568833682,0.02306202658954125,0.47307894918121984,0.030723743199139345,0.4035087719298245,0.027178830499701167,0.5225,0.49265151515151506,0.3954208754208754,0.4622222222222222,0.588439831773165,0.4886688311688312,0.5645436507936508,0.3386666666666667,0.25666666666666665
Confused,57,transcript,SVM,0.4266543551862112,0.056173161779097806,0.4131077168813018,0.04550954417689953,0.4471951577833931,0.029068716748030014,0.38596491228070173,0.057655006053175376,0.40166666666666667,0.49000000000000005,0.5126936026936026,0.4877777777777778,0.42070546737213405,0.5203246753246753,0.4919841269841269,0.422,0.3511111111111111
Confused,57,combined,LogisticRegression,0.47134502923976607,0.051330384666718694,0.4940713561491593,0.03844155768878192,0.49181064976984407,0.04500005853077018,0.49824561403508766,0.04239665253892833,0.47333333333333333,0.5462121212121211,0.3456228956228956,0.3688888888888889,0.5861158594491929,0.4961363636363637,0.4802579365079366,0.504,0.21333333333333332
Confused,57,combined,RandomForest,0.45727916281932907,0.03484763401171882,0.4317979975874713,0.0443366597836722,0.4536687529876384,0.024437732114974815,0.4140350877192982,0.06036719485643948,0.6083333333333333,0.4766666666666667,0.4656228956228956,0.4766666666666667,0.5971143671143672,0.39732142857142855,0.43744047619047616,0.3786666666666667,0.24000000000000005
Confused,57,combined,SVM,0.41822099107417665,0.0541605100026887,0.3960738007539347,0.03851308728952551,0.43707584572290453,0.02786391658416068,0.36491228070175435,0.05251448963893251,0.39,0.45606060606060606,0.45420875420875423,0.49333333333333335,0.4256573056573057,0.519448051948052,0.4913492063492063,0.42800000000000005,0.35333333333333333
Curious,42,prosodic,LogisticRegression,0.3854875283446712,0.05712755797065061,0.4341561909573534,0.04524030722293284,0.4222012446388025,0.046193023753021215,0.44761904761904764,0.04856209060564557,0.5083333333333334,0.27999999999999997,0.5078042328042328,0.27380952380952384,0.23174603174603173,0.4,0.4127777777777778,0.5095238095238096,0.30000000000000004
Curious,42,prosodic,RandomForest,0.35,0.06699888876685905,0.35853123653496144,0.07299070245050525,0.3691096198186385,0.05951406658869174,0.35238095238095235,0.08571428571428572,0.6930555555555555,0.13999999999999999,0.4756613756613756,0.4595238095238095,0.3472222222222222,0.3388095238095238,0.33166666666666667,0.41190476190476194,0.20833333333333331
Curious,42,prosodic,SVM,0.4349773242630386,0.08113106482671922,0.3874501007031127,0.0346749019123323,0.39760397123201996,0.019518979345779636,0.38095238095238093,0.05634361698190109,0.3402777777777778,0.6,0.49298941798941803,0.6404761904761904,0.7428571428571428,0.485,0.4538888888888889,0.4166666666666667,0.55
Curious,42,transcript,LogisticRegression,0.5050453514739229,0.06783997285978695,0.5136761277937748,0.035140654874966946,0.5149421413324345,0.05135994800167133,0.5142857142857142,0.03229680944345366,0.5472222222222222,0.78,0.5148148148148148,0.3666666666666667,0.7226190476190476,0.5380952380952382,0.27999999999999997,0.580952380952381,0.5041666666666667
Curious,42,transcript,RandomForest,0.5074829931972789,0.04515461810833965,0.5050387535595418,0.06500299273051187,0.5525209962092015,0.07764792862825609,0.4666666666666667,0.06317380553057907,0.6444444444444444,0.5700000000000001,0.591931216931217,0.45476190476190476,0.755952380952381,0.46904761904761905,0.3294444444444444,0.6190476190476191,0.4875
Curious,42,transcript,SVM,0.4409297052154194,0.058617054171124415,0.49548723321379173,0.07197329143596114,0.5878048780487805,0.11855739648652923,0.4333333333333333,0.055123032870429654,0.4305555555555555,0.42666666666666664,0.5526455026455026,0.523809523809524,0.6761904761904762,0.5333333333333334,0.3144444444444444,0.580952380952381,0.5375
Curious,42,combined,LogisticRegression,0.48900226757369614,0.04712599729712197,0.5085059222634347,0.027589827589571042,0.49444517862649223,0.03480020387226103,0.523809523809524,0.02129588549999802,0.5722222222222222,0.6133333333333334,0.53505291005291,0.37142857142857144,0.711111111111111,0.4780952380952382,0.2661111111111111,0.6666666666666666,0.4333333333333333
Curious,42,combined,RandomForest,0.492063492063492,0.03966593432939722,0.4933914053426249,0.04857589971594642,0.5067418546365915,0.05714143635836479,0.4809523809523809,0.04096345365258394,0.7027777777777777,0.5533333333333333,0.5765873015873015,0.5285714285714287,0.7365079365079364,0.3435714285714285,0.24166666666666664,0.5809523809523809,0.5041666666666667
Curious,42,combined,SVM,0.422108843537415,0.04164772735064799,0.47669088274847143,0.06294017951790337,0.564299116850841,0.11628268263828402,0.41904761904761906,0.04902681019517619,0.44722222222222224,0.2033333333333333,0.5773809523809523,0.5142857142857142,0.6569444444444444,0.48238095238095247,0.2322222222222222,0.6095238095238095,0.4916666666666666
Conflicted,18,prosodic,LogisticRegression,0.3777777777777778,0.022222222222222233,0.3696722982481496,0.07384064203600779,0.3655023923444976,0.0593792049041275,0.37777777777777777,0.0955813918560292,0.06666666666666668,0.31555555555555553,0.25,0.0,0.6111111111111112,,0.5,0.45,0.375
Conflicted,18,prosodic,RandomForest,0.3953703703703704,0.14283955952494282,0.4258015100120363,0.09704906708951068,0.4091228070175438,0.09538859629359488,0.4444444444444445,0.09938079899999067,0.5333333333333334,0.38222222222222224,0.6194444444444445,0.6666666666666666,0.5611111111111111,,0.5333333333333334,0.4,0.0
Conflicted,18,prosodic,SVM,0.43240740740740746,0.13452825330523366,0.47385733446636885,0.07633853366426888,0.47424233661075765,0.09921895725315545,0.48888888888888893,0.09558139185602922,0.4333333333333334,0.64,0.4666666666666667,0.5,0.4666666666666666,,0.7333333333333334,0.5,0.75
Conflicted,18,transcript,LogisticRegression,0.4567901234567901,0.1390739507816191,0.5040982158629218,0.0982512749439238,0.5097222222222222,0.09366930655115706,0.5,0.105409255338946,0.33333333333333337,0.3288888888888889,0.4777777777777777,0.5,0.4222222222222222,,0.1,0.475,0.625
Conflicted,18,transcript,RandomForest,0.45123456790123456,0.074839155882216,0.4070878664945602,0.12714851649479134,0.44597402597402597,0.11616111783209862,0.37777777777777777,0.13333333333333333,0.2,0.5177777777777778,0.513888888888889,0.16666666666666666,0.55,,0.18333333333333335,0.5,0.9375
Conflicted,18,transcript,SVM,0.4182098765432099,0.1372468086358273,0.4434949338587109,0.15665093052564893,0.45785714285714285,0.14722605137706313,0.4333333333333333,0.1699673171197595,0.7333333333333334,0.49333333333333335,0.43888888888888883,0.5,0.5888888888888889,,0.7,0.725,0.875
Conflicted,18,combined,LogisticRegression,0.44074074074074077,0.15508944471960512,0.4411628435157847,0.13761373300031757,0.44988390092879255,0.13806246758573015,0.4333333333333334,0.13788526273323173,0.33333333333333337,0.39555555555555555,0.5055555555555555,0.16666666666666666,0.4333333333333334,,0.1,0.375,0.875
Conflicted,18,combined,RandomForest,0.35833333333333334,0.081760418551778,0.39541416012004255,0.06630951860589174,0.3926372303307288,0.054405641706228594,0.39999999999999997,0.0816496580927726,0.5666666666666667,0.4333333333333333,0.4027777777777778,0.3333333333333333,0.42777777777777787,,0.25,0.2,0.375
Conflicted,18,combined,SVM,0.44074074074074077,0.14192699124148064,0.3942129946077314,0.1353918021171063,0.40253034547152194,0.1169275286027192,0.38888888888888895,0.15315609724544693,0.6666666666666667,0.7599999999999999,0.45555555555555555,0.5,0.6111111111111112,,0.9,0.75,0.875
Frustrated,16,prosodic,LogisticRegression,0.3,0.03400008616717023,0.3051755972779332,0.07081912269750916,0.32943918826271773,0.06028397688775676,0.2875,0.08477912478906585,,0.0,0.12222222222222223,,0.5555555555555556,0.2,,0.5999999999999999,
Frustrated,16,prosodic,RandomForest,0.3171875,0.0707840093281138,0.2624729344729345,0.16737376523561087,0.31965367965367963,0.18945615194801546,0.225,0.15103807466993216,,0.18888888888888888,0.6166666666666667,,0.5333333333333334,0.3666666666666667,,0.5,
Frustrated,16,prosodic,SVM,0.45625,0.13967561470689863,0.24453561253561254,0.11906844583971485,0.3153535353535354,0.1474822192655435,0.2,0.1,,0.6755555555555556,0.5333333333333334,,0.6444444444444445,0.8,,0.2666666666666667,
Frustrated,16,transcript,LogisticRegression,0.482421875,0.16641725315734995,0.44006281544314,0.16241722589573218,0.4478958133369898,0.1457818294155392,0.4375,0.181142209327368,,0.5333333333333333,0.5777777777777777,,0.5888888888888889,0.2,,0.4333333333333334,
Frustrated,16,transcript,RandomForest,0.334375,0.13920945535752052,0.3519952210274791,0.13165384956205928,0.38636363636363635,0.14701186524080098,0.325,0.12119199643540823,,0.4133333333333333,0.5444444444444445,,0.45555555555555555,0.2,,0.5,
Frustrated,16,transcript,SVM,0.32109375,0.1890181055832516,0.21449498327759198,0.15656946303857724,0.3200793650793651,0.24936750425705087,0.1625,0.1159202311936963,,0.48888888888888893,0.3611111111111111,,0.5277777777777778,0.6,,0.55,
Frustrated,16,combined,LogisticRegression,0.42890625,0.14768311594212455,0.42394739010423094,0.17086502319914776,0.43974976004387767,0.15679981567427317,0.4125,0.18371173070873836,,0.3466666666666666,0.49444444444444446,,0.5888888888888889,0.2,,0.5166666666666667,
Frustrated,16,combined,RandomForest,0.287890625,0.13486239732014815,0.2511395730706075,0.1479807159504756,0.28595848595848594,0.16424468016244226,0.225,0.13462912017836262,,0.44666666666666666,0.4805555555555555,,0.34444444444444444,0.2,,0.5666666666666667,
Frustrated,16,combined,SVM,0.354296875,0.17134862579694066,0.16973913043478261,0.162987607818685,0.26666666666666666,0.26358766672567707,0.125,0.11858541225631422,,0.5022222222222222,0.41666666666666663,,0.4444444444444445,0.6,,0.6166666666666666,
Disengaged,15,prosodic,LogisticRegression,0.4924444444444445,0.07549801730697271,0.4071386528957744,0.0814433664097822,0.45904761904761904,0.07156178054921601,0.37333333333333335,0.09977753031397177,0.6666666666666667,,,,0.4666666666666666,0.5416666666666666,,0.6,0.203125
Disengaged,15,prosodic,RandomForest,0.4026666666666666,0.059552238713607306,0.3528205128205128,0.12035793959891122,0.3765967365967366,0.11304891250170811,0.3333333333333333,0.12649110640673517,0.9166666666666667,,,,0.4999999999999999,0.7916666666666667,,0.4,0.421875
Disengaged,15,prosodic,SVM,0.2333333333333333,0.06598166599074004,0.388073476702509,0.16562299055481752,0.3959640522875817,0.14024687517673548,0.3866666666666666,0.18571184369578825,0.4166666666666667,,,,0.5722222222222222,0.5,,0.4,0.640625
Disengaged,15,transcript,LogisticRegression,0.44000000000000006,0.06391352182132462,0.5142857142857143,0.055727986941312355,0.4875,0.046770717334674264,0.5466666666666666,0.07774602526460399,0.75,,,,0.5111111111111111,0.16666666666666669,,0.56,0.5
Disengaged,15,transcript,RandomForest,0.2622222222222222,0.10385174618264818,0.32925324675324674,0.08520836799883223,0.32839617898441426,0.08473819305963456,0.3333333333333333,0.09428090415820635,0.25,,,,0.3777777777777777,0.2916666666666667,,0.5,0.3515625
Disengaged,15,transcript,SVM,0.37244444444444447,0.06904784528333671,0.3340642499263189,0.13022785227876388,0.3511255411255411,0.12201714737862879,0.32,0.13597385369580758,0.25,,,,0.5222222222222221,0.75,,0.48,0.703125
Disengaged,15,combined,LogisticRegression,0.4506666666666666,0.053377759274675286,0.4801224611708482,0.08716110206443874,0.4708333333333333,0.06921318664597173,0.49333333333333335,0.1083205120618128,0.75,,,,0.4888888888888888,0.16666666666666669,,0.52,0.484375
Disengaged,15,combined,RandomForest,0.3017777777777778,0.128868963977147,0.3190147964341513,0.1638105771838761,0.3537878787878788,0.17753153860445578,0.29333333333333333,0.155492050529208,0.75,,,,0.42222222222222233,0.125,,0.4800000000000001,0.234375
Disengaged,15,combined,SVM,0.36044444444444446,0.070614935642557,0.3326750592957489,0.11230461910645882,0.36509157509157514,0.11545933972035925,0.30666666666666664,0.10832051206181281,0.25,,,,0.5777777777777777,0.75,,0.56,0.6875
Surprised,15,prosodic,LogisticRegression,0.5128888888888888,0.03175212639909647,0.5040378484401254,0.07325851252909323,0.4827141382868937,0.03743798084127595,0.5333333333333333,0.1115546702045434,0.75,0.6510416666666666,0.6666666666666667,0.5,0.4444444444444445,,0.6333333333333334,,0.6875
Surprised,15,prosodic,RandomForest,0.37555555555555553,0.14591727742749264,0.384478021978022,0.09604232150896196,0.40329082682023853,0.12264418631476266,0.37333333333333335,0.09043106644167025,0.5833333333333334,0.20572916666666669,0.4333333333333333,0.3333333333333333,0.6055555555555555,,0.23333333333333334,,1.0
Surprised,15,prosodic,SVM,0.4524444444444445,0.1666376270997403,0.4089717584646591,0.06466051900540887,0.41209440714084683,0.04763027364443569,0.4133333333333333,0.09797958971132713,0.5833333333333334,0.6927083333333334,0.5111111111111111,0.6666666666666666,0.32222222222222224,,0.5,,0.5
Surprised,15,transcript,LogisticRegression,0.5306666666666666,0.10214876587786252,0.5579608294930876,0.10412869412010199,0.5454524886877828,0.08632437067136066,0.5733333333333334,0.12364824660660936,0.75,0.9375,0.4,0.16666666666666666,0.7,,0.3666666666666667,,0.375
Surprised,15,transcript,RandomForest,0.39333333333333337,0.08445613954102354,0.4360312805474096,0.07465649807637487,0.42106209150326795,0.07526237444750038,0.4533333333333334,0.07774602526460402,0.75,0.7213541666666667,0.4444444444444445,0.3333333333333333,0.5555555555555556,,0.0,,0.125
Surprised,15,transcript,SVM,0.3475555555555555,0.13534482709812823,0.5276628352490421,0.08768855288168488,0.5152380952380952,0.08751546672502963,0.5466666666666666,0.10666666666666666,0.5,0.234375,0.5444444444444444,0.8333333333333334,0.2833333333333333,,0.4666666666666667,,0.375
Surprised,15,combined,LogisticRegression,0.5564444444444444,0.07872565271283385,0.5706679700228088,0.06760931314760382,0.5372619047619047,0.0680527673083321,0.6133333333333334,0.08844332774281065,0.75,0.9375,0.36666666666666664,0.16666666666666666,0.7,,0.0,,0.125
Surprised,15,combined,RandomForest,0.3871111111111111,0.11005183963663398,0.4644861392832995,0.15398531457200587,0.4408373875866136,0.1313768298204362,0.4933333333333333,0.18184242262647807,0.6666666666666667,0.6979166666666667,0.4722222222222222,0.3333333333333333,0.55,,0.2666666666666667,,0.5
Surprised,15,combined,SVM,0.3208888888888889,0.10833509970069947,0.5288227513227514,0.09752802929055064,0.5194117647058824,0.08694569579735105,0.5466666666666666,0.1292714628644354,0.25,0.203125,0.5222222222222221,0.8333333333333334,0.23333333333333334,,0.4666666666666667,,0.625
